Symbol,Signal_Date,Mode,Entry,Target,Stop_Loss,Outcome,Gross_Return_%,Net_Return_%,Hold_Days
ESCORTS,2023-09-13,swing,3008.48,4390.92,2870.05,LOSS,-4.6,-4.9,90
ESCORTS,2023-10-16,swing,3281.06,4808.9,3140.41,LOSS,-4.29,-4.59,90
ESCORTS,2024-05-27,swing,3702.85,5322.24,3557.79,LOSS,-3.92,-4.22,90
ESCORTS,2024-06-26,swing,4077.25,6185.62,3889.01,LOSS,-4.62,-4.92,90
ESCORTS,2024-07-26,swing,3956.85,5103.73,3771.58,LOSS,-4.68,-4.98,90
ESCORTS,2024-09-25,swing,4242.09,5251.28,4082.38,LOSS,-3.76,-4.06,90
ESCORTS,2025-10-31,swing,3653.92,4188.44,3527.61,LOSS,-3.46,-3.76,90
ESCORTS,2025-12-02,swing,3782.11,4368.88,3636.95,LOSS,-3.84,-4.14,90
ESCORTS,2026-01-01,swing,3659.72,3946.91,3533.31,LOSS,-3.45,-3.75,90
ETERNAL,2023-08-16,swing,92.75,137.07,87.0,OPEN,32.83,32.53,90
ETERNAL,2023-09-14,swing,97.9,134.88,92.82,WIN,37.77,37.47,90
ETERNAL,2023-10-17,swing,111.5,162.35,106.14,LOSS,-4.81,-5.11,90
ETERNAL,2023-11-17,swing,121.85,170.0,115.35,LOSS,-5.33,-5.63,90
ETERNAL,2023-12-19,swing,128.55,173.7,122.28,LOSS,-4.88,-5.18,90
ETERNAL,2024-01-18,swing,127.4,162.95,120.68,WIN,27.9,27.6,90
ETERNAL,2024-04-25,swing,184.4,257.67,173.47,LOSS,-5.93,-6.23,90
ETERNAL,2024-05-28,swing,183.65,236.15,171.52,LOSS,-6.6,-6.9,90
ETERNAL,2024-06-27,swing,197.25,235.12,185.57,WIN,19.2,18.9,90
ETERNAL,2024-07-29,swing,224.62,303.55,211.71,WIN,35.14,34.84,90
ETERNAL,2024-08-28,swing,256.05,382.12,240.58,LOSS,-6.04,-6.34,90
ETERNAL,2024-09-26,swing,285.4,402.34,270.14,LOSS,-5.35,-5.65,90
ETERNAL,2024-11-28,swing,284.72,349.18,268.73,LOSS,-5.62,-5.92,90
ETERNAL,2025-10-01,swing,325.5,427.95,315.21,LOSS,-3.16,-3.46,90
EXIDEIND,2020-12-29,swing,178.45,221.39,170.11,LOSS,-4.67,-4.97,90
EXIDEIND,2021-01-28,swing,188.5,242.44,178.31,LOSS,-5.41,-5.71,90
EXIDEIND,2021-02-26,swing,201.1,241.97,191.74,LOSS,-4.65,-4.95,90
EXIDEIND,2022-12-09,swing,188.89,246.65,183.03,LOSS,-3.1,-3.4,90
EXIDEIND,2023-03-10,swing,180.92,197.95,175.21,LOSS,-3.16,-3.46,90
EXIDEIND,2023-04-13,swing,181.31,200.02,176.0,WIN,10.32,10.02,90
EXIDEIND,2023-05-16,swing,186.35,212.62,180.44,WIN,14.1,13.8,90
EXIDEIND,2023-06-14,swing,201.96,251.64,196.12,WIN,24.6,24.3,90
EXIDEIND,2023-07-14,swing,246.28,341.24,237.93,OPEN,12.74,12.44,90
EXIDEIND,2023-08-14,swing,265.43,366.96,255.03,LOSS,-3.92,-4.22,90
EXIDEIND,2023-09-13,swing,262.82,344.28,253.08,LOSS,-3.71,-4.01,90
EXIDEIND,2023-11-16,swing,268.59,307.21,260.01,WIN,14.38,14.08,90
EXIDEIND,2023-12-18,swing,291.52,364.54,281.76,LOSS,-3.35,-3.65,90
EXIDEIND,2024-01-17,swing,321.36,439.14,307.18,LOSS,-4.41,-4.71,90
EXIDEIND,2024-02-19,swing,331.92,413.29,316.79,LOSS,-4.56,-4.86,90
EXIDEIND,2024-04-24,swing,455.16,699.29,425.2,LOSS,-6.58,-6.88,90
EXIDEIND,2024-05-27,swing,468.28,732.09,440.46,LOSS,-5.94,-6.24,90
EXIDEIND,2024-06-26,swing,571.75,978.78,538.47,LOSS,-5.82,-6.12,90
EXIDEIND,2024-07-26,swing,534.52,672.28,508.98,LOSS,-4.78,-5.08,90
NYKAA,2023-12-05,swing,173.55,226.8,165.24,LOSS,-4.79,-5.09,90
NYKAA,2024-01-04,swing,167.9,211.55,158.6,LOSS,-5.54,-5.84,90
NYKAA,2024-05-13,swing,169.9,206.27,160.81,LOSS,-5.35,-5.65,90
NYKAA,2024-06-12,swing,172.13,206.23,162.31,WIN,19.81,19.51,90
NYKAA,2024-07-12,swing,177.94,209.65,169.56,WIN,17.82,17.52,90
NYKAA,2024-08-13,swing,194.59,251.27,182.58,LOSS,-6.17,-6.47,90
NYKAA,2024-09-12,swing,211.93,272.74,198.83,LOSS,-6.18,-6.48,90
NYKAA,2025-08-18,swing,215.14,246.86,206.01,WIN,14.74,14.44,90
NYKAA,2025-09-17,swing,243.74,312.01,234.53,LOSS,-3.78,-4.08,90
NYKAA,2025-10-17,swing,263.31,355.08,252.65,LOSS,-4.05,-4.35,90
NYKAA,2025-11-19,swing,269.0,335.09,257.52,LOSS,-4.27,-4.57,90
NYKAA,2026-02-18,swing,271.31,326.22,258.59,LOSS,-4.69,-4.99,90
FEDERALBNK,2021-02-26,swing,82.44,119.51,77.79,LOSS,-5.64,-5.94,90
FEDERALBNK,2021-05-04,swing,76.33,88.73,71.29,LOSS,-6.6,-6.9,90
FEDERALBNK,2021-06-03,swing,83.73,107.25,79.6,LOSS,-4.93,-5.23,90
FEDERALBNK,2021-07-02,swing,82.87,105.09,79.68,LOSS,-3.85,-4.15,90
FEDERALBNK,2021-08-03,swing,83.4,97.17,80.2,LOSS,-3.84,-4.14,90
FEDERALBNK,2021-11-03,swing,98.24,132.93,92.72,LOSS,-5.62,-5.92,90
FEDERALBNK,2022-02-03,swing,97.71,127.85,93.1,LOSS,-4.72,-5.02,90
FEDERALBNK,2022-04-06,swing,94.68,110.36,90.13,LOSS,-4.81,-5.11,90
FEDERALBNK,2022-08-05,swing,105.87,144.06,101.35,OPEN,26.77,26.47,90
FEDERALBNK,2022-09-08,swing,116.46,168.59,110.7,LOSS,-4.95,-5.25,90
FEDERALBNK,2022-10-10,swing,120.49,160.72,114.22,OPEN,6.02,5.72,90
FEDERALBNK,2022-11-10,swing,135.44,181.71,130.38,LOSS,-3.74,-4.04,90
FEDERALBNK,2022-12-09,swing,133.14,169.55,128.17,LOSS,-3.73,-4.03,90
FEDERALBNK,2023-01-09,swing,132.01,149.88,125.71,LOSS,-4.77,-5.07,90
FEDERALBNK,2023-03-10,swing,131.62,148.9,126.97,LOSS,-3.53,-3.83,90
FEDERALBNK,2023-12-18,swing,155.18,183.2,150.44,LOSS,-3.05,-3.35,90
FEDERALBNK,2024-02-19,swing,162.74,198.98,156.08,LOSS,-4.09,-4.39,90
FEDERALBNK,2024-05-27,swing,161.51,187.3,156.36,LOSS,-3.19,-3.49,90
FEDERALBNK,2024-06-26,swing,173.91,212.74,167.2,OPEN,16.76,16.46,90
FEDERALBNK,2024-07-26,swing,202.24,276.38,194.14,LOSS,-4.01,-4.31,90
FEDERALBNK,2024-08-27,swing,197.53,264.62,191.31,LOSS,-3.15,-3.45,90
FEDERALBNK,2024-11-27,swing,212.35,257.77,204.19,LOSS,-3.84,-4.14,90
FEDERALBNK,2025-10-31,swing,234.81,302.18,228.01,OPEN,15.09,14.79,90
FEDERALBNK,2025-12-02,swing,256.6,356.65,249.64,LOSS,-2.71,-3.01,90
FACT,2020-01-24,swing,47.64,64.54,44.22,LOSS,-7.18,-7.48,90
FACT,2020-07-01,swing,48.19,76.75,43.8,LOSS,-9.11,-9.41,90
FACT,2020-07-30,swing,47.64,60.28,44.06,LOSS,-7.51,-7.81,90
FACT,2020-08-28,swing,49.19,59.13,46.5,LOSS,-5.47,-5.77,90
FACT,2020-11-26,swing,49.14,60.35,45.46,LOSS,-7.49,-7.79,90
FACT,2020-12-29,swing,54.17,72.78,50.18,WIN,34.35,34.05,90
FACT,2021-01-28,swing,75.25,119.51,67.96,WIN,58.82,58.52,90
FACT,2021-02-26,swing,88.36,146.37,81.02,WIN,65.65,65.35,90
FACT,2021-03-31,swing,111.93,189.15,98.31,OPEN,10.46,10.16,90
FACT,2021-05-04,swing,112.88,169.54,101.58,LOSS,-10.01,-10.31,90
FACT,2021-06-03,swing,122.5,158.53,113.49,LOSS,-7.36,-7.66,90
FACT,2021-07-02,swing,139.44,192.66,127.74,LOSS,-8.39,-8.69,90
FACT,2021-08-03,swing,137.7,167.97,128.39,LOSS,-6.76,-7.06,90
FACT,2023-01-09,swing,351.79,708.21,315.24,LOSS,-10.39,-10.69,90
FACT,2023-05-16,swing,306.84,472.49,282.4,WIN,53.99,53.69,90
FACT,2023-06-14,swing,327.62,524.44,309.12,WIN,60.08,59.78,90
FACT,2023-07-14,swing,487.74,776.21,449.2,LOSS,-7.9,-8.2,90
FACT,2023-08-14,swing,442.79,663.83,413.74,LOSS,-6.56,-6.86,90
FACT,2023-09-13,swing,497.06,673.85,452.11,WIN,35.57,35.27,90
FACT,2023-10-16,swing,547.44,742.76,511.29,WIN,35.68,35.38,90
FACT,2023-11-16,swing,732.63,1167.32,674.36,LOSS,-7.95,-8.25,90
FACT,2023-12-18,swing,799.94,1232.09,738.7,LOSS,-7.66,-7.96,90
FACT,2024-01-17,swing,804.73,1029.34,761.27,LOSS,-5.4,-5.7,90
FACT,2024-07-26,swing,1006.45,1560.08,907.53,LOSS,-9.83,-10.13,90
FINCABLES,2021-01-28,swing,356.57,500.69,332.58,OPEN,34.4,34.1,90
FINCABLES,2021-02-26,swing,391.01,506.57,367.17,LOSS,-6.1,-6.4,90
FINCABLES,2021-03-31,swing,372.31,430.77,352.01,LOSS,-5.45,-5.75,90
FINCABLES,2021-06-03,swing,441.99,592.85,416.27,LOSS,-5.82,-6.12,90
FINCABLES,2021-07-02,swing,502.34,743.73,469.01,LOSS,-6.63,-6.93,90
FINCABLES,2021-08-03,swing,504.35,747.46,477.62,LOSS,-5.3,-5.6,90
FINCABLES,2021-12-06,swing,553.44,729.31,516.99,LOSS,-6.59,-6.89,90
FINCABLES,2022-01-04,swing,520.05,645.82,495.96,LOSS,-4.63,-4.93,90
FINCABLES,2022-12-09,swing,557.14,745.43,529.01,LOSS,-5.05,-5.35,90
FINCABLES,2023-03-10,swing,776.53,1193.39,723.26,OPEN,29.26,28.96,90
FINCABLES,2023-04-13,swing,805.59,1227.52,754.72,OPEN,32.74,32.44,90
FINCABLES,2023-05-16,swing,866.86,1337.24,826.73,LOSS,-4.63,-4.93,90
FINCABLES,2023-07-14,swing,846.6,969.92,800.03,WIN,14.57,14.27,90
FINCABLES,2023-08-14,swing,1065.1,1516.18,1002.7,LOSS,-5.86,-6.16,90
FINCABLES,2023-09-13,swing,1056.54,1490.95,988.76,LOSS,-6.42,-6.72,90
FINCABLES,2023-12-18,swing,1108.75,1514.04,1058.29,LOSS,-4.55,-4.85,90
FINCABLES,2024-01-17,swing,1037.33,1335.5,987.49,LOSS,-4.8,-5.1,90
FINCABLES,2024-06-26,swing,1617.12,2613.5,1505.89,LOSS,-6.88,-7.18,90
FINCABLES,2024-07-26,swing,1508.52,2272.34,1406.59,LOSS,-6.76,-7.06,90
FINCABLES,2024-09-25,swing,1473.56,1644.97,1400.41,LOSS,-4.96,-5.26,90
FSL,2020-08-28,swing,55.36,91.71,51.27,LOSS,-7.39,-7.69,90
FSL,2020-09-28,swing,63.12,108.5,57.91,OPEN,34.8,34.5,90
FSL,2020-10-28,swing,65.52,95.53,61.73,LOSS,-5.78,-6.08,90
FSL,2020-11-26,swing,67.43,88.1,63.94,LOSS,-5.18,-5.48,90
FSL,2020-12-29,swing,94.98,147.55,87.8,LOSS,-7.56,-7.86,90
FSL,2021-01-28,swing,78.03,105.16,71.5,WIN,34.77,34.47,90
FSL,2021-02-26,swing,91.84,135.57,85.76,WIN,47.62,47.32,90
FSL,2021-03-31,swing,99.66,135.39,91.05,WIN,35.85,35.55,90
FSL,2021-05-04,swing,111.0,156.72,103.66,WIN,41.19,40.89,90
FSL,2021-06-03,swing,131.78,192.29,123.44,WIN,45.92,45.62,90
FSL,2021-07-02,swing,172.75,283.05,160.56,LOSS,-7.06,-7.36,90
FSL,2021-08-03,swing,178.73,280.66,163.39,LOSS,-8.58,-8.88,90
FSL,2021-11-03,swing,181.07,210.48,169.23,LOSS,-6.54,-6.84,90
FSL,2023-05-16,swing,123.2,158.73,117.31,LOSS,-4.78,-5.08,90
FSL,2023-06-14,swing,126.06,165.86,120.29,LOSS,-4.58,-4.88,90
FSL,2023-08-14,swing,140.56,171.66,134.01,WIN,22.13,21.83,90
FSL,2023-09-13,swing,150.07,195.44,140.92,WIN,30.23,29.93,90
FSL,2023-10-16,swing,159.3,203.09,152.36,LOSS,-4.36,-4.66,90
FSL,2023-11-16,swing,155.49,176.25,148.53,WIN,13.35,13.05,90
FSL,2023-12-18,swing,178.7,228.34,170.69,LOSS,-4.48,-4.78,90
FSL,2024-01-17,swing,191.96,261.51,181.32,LOSS,-5.54,-5.84,90
FSL,2024-02-19,swing,193.05,246.82,180.56,LOSS,-6.47,-6.77,90
FSL,2024-04-24,swing,196.97,228.11,187.76,LOSS,-4.68,-4.98,90
FSL,2024-06-26,swing,205.75,250.28,194.99,WIN,21.64,21.34,90
FSL,2024-07-26,swing,239.44,334.51,223.68,WIN,39.71,39.41,90
FSL,2024-08-27,swing,305.18,498.86,279.59,OPEN,24.01,23.71,90
FSL,2024-09-25,swing,322.8,496.38,301.27,LOSS,-6.67,-6.97,90
FSL,2024-10-25,swing,322.26,408.66,297.2,LOSS,-7.78,-8.08,90
FSL,2024-11-27,swing,346.8,432.46,321.39,LOSS,-7.33,-7.63,90
FSL,2024-12-27,swing,351.2,443.47,332.06,LOSS,-5.45,-5.75,90
FSL,2025-02-24,swing,360.19,428.91,335.03,LOSS,-6.99,-7.29,90
FSL,2025-07-01,swing,366.65,459.94,348.29,LOSS,-5.01,-5.31,90
FIVESTAR,2023-12-08,swing,753.94,857.08,718.4,LOSS,-4.71,-5.01,90
FIVESTAR,2024-02-09,swing,765.8,883.59,734.12,LOSS,-4.14,-4.44,90
FIVESTAR,2024-06-18,swing,807.1,1095.3,757.67,LOSS,-6.12,-6.42,90
FIVESTAR,2024-10-17,swing,897.29,1207.84,849.88,LOSS,-5.28,-5.58,90
FORCEMOT,2021-01-06,swing,1362.55,1914.17,1282.16,LOSS,-5.9,-6.2,90
FORCEMOT,2021-02-05,swing,1408.51,1976.78,1330.9,LOSS,-5.51,-5.81,90
FORCEMOT,2021-08-11,swing,1381.01,1718.63,1271.26,LOSS,-7.95,-8.25,90
FORCEMOT,2021-11-12,swing,1599.44,2149.48,1506.88,LOSS,-5.79,-6.09,90
FORCEMOT,2022-11-18,swing,1550.84,2109.4,1465.83,LOSS,-5.48,-5.78,90
FORCEMOT,2022-12-19,swing,1461.0,1842.58,1381.31,LOSS,-5.45,-5.75,90
FORCEMOT,2023-01-17,swing,1540.32,1999.48,1463.53,LOSS,-4.99,-5.29,90
FORCEMOT,2023-06-22,swing,2242.67,3971.28,2112.06,WIN,77.08,76.78,90
FORCEMOT,2023-07-24,swing,2557.32,4461.19,2389.64,LOSS,-6.56,-6.86,90
FORCEMOT,2023-08-23,swing,3379.59,6316.23,3153.35,WIN,86.89,86.59,90
FORCEMOT,2023-09-22,swing,3631.67,5396.96,3415.54,LOSS,-5.95,-6.25,90
FORCEMOT,2024-02-26,swing,5853.34,9627.88,5462.47,WIN,64.49,64.19,90
FORCEMOT,2024-03-28,swing,7154.0,12879.54,6631.7,LOSS,-7.3,-7.6,90
FORCEMOT,2024-05-02,swing,9478.4,18690.53,8726.49,LOSS,-7.93,-8.23,90
FORCEMOT,2024-06-03,swing,8694.66,12987.47,8106.23,LOSS,-6.77,-7.07,90
FORCEMOT,2024-07-03,swing,9153.4,11388.68,8613.73,LOSS,-5.9,-6.2,90
FORCEMOT,2024-08-02,swing,9139.61,10720.3,8654.76,LOSS,-5.3,-5.6,90
FORCEMOT,2025-06-09,swing,12474.46,20579.89,11613.89,WIN,64.98,64.68,90
FORCEMOT,2025-07-08,swing,14807.31,24339.91,13725.29,OPEN,17.78,17.48,90
FORCEMOT,2025-08-06,swing,17789.72,29151.89,16362.06,LOSS,-8.03,-8.33,90
FORCEMOT,2025-09-08,swing,17685.96,24988.33,16173.97,LOSS,-8.55,-8.85,90
FORCEMOT,2025-11-10,swing,18194.0,22530.5,17087.76,LOSS,-6.08,-6.38,90
FORCEMOT,2025-12-09,swing,17205.0,20058.0,16324.06,WIN,16.58,16.28,90
FORCEMOT,2026-01-08,swing,20655.0,27436.5,19631.48,LOSS,-4.96,-5.26,90
FORCEMOT,2026-02-09,swing,21390.0,28378.5,19948.12,LOSS,-6.74,-7.04,90
FORTIS,2020-01-24,swing,153.04,189.85,147.08,LOSS,-3.89,-4.19,90
FORTIS,2020-02-25,swing,152.34,188.11,143.88,LOSS,-5.55,-5.85,90
FORTIS,2021-01-28,swing,163.37,219.64,151.27,WIN,34.44,34.14,90
FORTIS,2021-03-31,swing,199.34,266.2,184.08,OPEN,17.57,17.27,90
FORTIS,2021-05-04,swing,222.5,320.21,208.29,OPEN,21.62,21.32,90
FORTIS,2021-06-03,swing,227.12,308.58,215.44,OPEN,15.03,14.73,90
FORTIS,2021-07-02,swing,245.5,315.04,233.31,LOSS,-4.97,-5.27,90
FORTIS,2021-08-03,swing,249.83,294.54,237.99,LOSS,-4.74,-5.04,90
FORTIS,2021-09-02,swing,282.62,362.44,262.63,LOSS,-7.07,-7.37,90
FORTIS,2021-10-04,swing,264.04,313.3,249.96,LOSS,-5.33,-5.63,90
FORTIS,2021-12-06,swing,283.66,347.83,263.83,LOSS,-6.99,-7.29,90
FORTIS,2022-01-04,swing,307.56,407.58,291.49,LOSS,-5.22,-5.52,90
FORTIS,2023-07-14,swing,328.28,438.74,315.66,LOSS,-3.84,-4.14,90
FORTIS,2023-09-13,swing,334.22,384.18,321.28,LOSS,-3.87,-4.17,90
FORTIS,2023-10-16,swing,337.41,374.26,325.82,LOSS,-3.43,-3.73,90
FORTIS,2023-11-16,swing,357.94,422.08,342.3,WIN,17.92,17.62,90
FORTIS,2023-12-18,swing,392.93,503.72,378.1,LOSS,-3.77,-4.07,90
FORTIS,2024-01-17,swing,415.8,560.91,398.15,LOSS,-4.24,-4.54,90
FORTIS,2024-02-19,swing,432.75,535.84,413.05,LOSS,-4.55,-4.85,90
FORTIS,2024-04-24,swing,444.11,540.92,423.88,LOSS,-4.56,-4.86,90
FORTIS,2024-05-27,swing,460.51,581.91,439.55,LOSS,-4.55,-4.85,90
FORTIS,2024-06-26,swing,483.33,593.75,457.3,LOSS,-5.39,-5.69,90
FORTIS,2024-07-26,swing,502.81,601.31,477.51,WIN,19.59,19.29,90
FORTIS,2024-08-27,swing,542.66,699.75,514.61,WIN,28.95,28.65,90
FORTIS,2024-09-25,swing,594.25,804.87,564.99,LOSS,-4.92,-5.22,90
FORTIS,2024-10-25,swing,584.91,733.76,555.81,WIN,25.45,25.15,90
FORTIS,2024-11-27,swing,663.81,845.25,625.35,LOSS,-5.79,-6.09,90
FORTIS,2024-12-27,swing,671.41,809.47,639.32,LOSS,-4.78,-5.08,90
FORTIS,2025-06-02,swing,705.47,867.27,669.88,WIN,22.94,22.64,90
FORTIS,2025-07-01,swing,793.56,1035.0,764.1,LOSS,-3.71,-4.01,90
FORTIS,2025-07-30,swing,850.6,1133.55,821.04,LOSS,-3.48,-3.78,90
FORTIS,2025-09-01,swing,911.5,1157.93,881.04,LOSS,-3.34,-3.64,90
FORTIS,2025-09-30,swing,970.75,1281.4,939.76,LOSS,-3.19,-3.49,90
FORTIS,2025-10-31,swing,1044.6,1324.27,1009.16,LOSS,-3.39,-3.69,90
GAIL,2020-12-29,swing,63.69,95.13,60.18,OPEN,36.29,35.99,90
GAIL,2021-01-28,swing,67.59,104.04,63.83,OPEN,30.58,30.28,90
GAIL,2021-02-26,swing,79.81,110.19,75.67,LOSS,-5.19,-5.49,90
GAIL,2021-06-03,swing,85.62,110.56,81.13,LOSS,-5.24,-5.54,90
GAIL,2021-07-02,swing,82.47,101.55,78.7,LOSS,-4.57,-4.87,90
GAIL,2021-10-04,swing,87.94,108.67,83.63,LOSS,-4.9,-5.2,90
GAIL,2022-04-06,swing,92.4,122.82,88.5,LOSS,-4.22,-4.52,90
GAIL,2022-05-10,swing,89.73,116.14,85.91,LOSS,-4.26,-4.56,90
GAIL,2023-04-13,swing,97.84,123.76,94.61,LOSS,-3.3,-3.6,90
GAIL,2023-05-16,swing,100.68,127.6,97.79,LOSS,-2.87,-3.17,90
GAIL,2023-07-14,swing,97.39,103.31,94.43,WIN,6.08,5.78,90
GAIL,2023-08-14,swing,104.24,120.32,100.5,LOSS,-3.59,-3.89,90
GAIL,2023-09-13,swing,110.14,135.07,105.66,LOSS,-4.07,-4.37,90
GAIL,2023-10-16,swing,115.55,140.89,111.28,LOSS,-3.7,-4.0,90
GAIL,2023-11-16,swing,114.28,133.54,110.26,WIN,16.85,16.55,90
GAIL,2023-12-18,swing,131.4,169.58,125.98,LOSS,-4.12,-4.42,90
GAIL,2024-01-17,swing,150.37,216.99,143.25,LOSS,-4.73,-5.03,90
GAIL,2024-02-19,swing,169.65,256.82,160.31,LOSS,-5.51,-5.81,90
GAIL,2024-03-20,swing,160.68,211.57,151.1,WIN,31.67,31.37,90
GAIL,2024-04-24,swing,185.49,251.29,175.38,LOSS,-5.45,-5.75,90
GAIL,2024-05-27,swing,189.95,239.77,179.66,LOSS,-5.42,-5.72,90
GAIL,2024-06-26,swing,198.03,243.81,185.76,LOSS,-6.2,-6.5,90
GAIL,2024-07-26,swing,212.2,265.3,200.3,LOSS,-5.61,-5.91,90
GAIL,2024-08-27,swing,218.57,281.21,208.73,LOSS,-4.5,-4.8,90
GVT&D,2021-02-26,swing,130.36,167.82,120.69,LOSS,-7.42,-7.72,90
GVT&D,2021-06-03,swing,134.49,175.39,124.37,OPEN,-2.56,-2.86,90
GVT&D,2021-07-02,swing,138.18,184.62,128.63,LOSS,-6.91,-7.21,90
GVT&D,2021-08-03,swing,139.68,169.74,131.29,LOSS,-6.01,-6.31,90
GVT&D,2023-05-16,swing,210.46,375.56,189.58,LOSS,-9.92,-10.22,90
GVT&D,2023-06-14,swing,202.89,337.25,184.35,WIN,66.22,65.92,90
GVT&D,2023-07-14,swing,225.67,351.44,207.53,WIN,55.73,55.43,90
GVT&D,2023-08-14,swing,313.65,517.71,291.93,OPEN,52.15,51.85,90
GVT&D,2023-09-13,swing,335.04,524.81,306.09,WIN,56.64,56.34,90
GVT&D,2023-10-16,swing,393.26,619.82,361.0,LOSS,-8.2,-8.5,90
GVT&D,2023-11-16,swing,383.49,486.0,354.55,WIN,26.73,26.43,90
GVT&D,2023-12-18,swing,477.8,655.77,446.63,LOSS,-6.52,-6.82,90
GVT&D,2024-01-17,swing,647.99,1081.23,605.33,WIN,66.86,66.56,90
GVT&D,2024-02-19,swing,780.34,1346.0,719.22,WIN,72.49,72.19,90
GVT&D,2024-03-20,swing,842.8,1429.32,766.77,WIN,69.59,69.29,90
GVT&D,2024-04-24,swing,1030.93,1638.92,955.54,LOSS,-7.31,-7.61,90
GVT&D,2024-05-27,swing,1369.75,2241.02,1261.72,LOSS,-7.89,-8.19,90
GVT&D,2024-06-26,swing,1566.36,2674.88,1437.42,LOSS,-8.23,-8.53,90
GVT&D,2024-07-26,swing,1530.07,2337.78,1398.49,OPEN,24.34,24.04,90
GVT&D,2024-08-27,swing,1674.98,2307.27,1543.39,LOSS,-7.86,-8.16,90
GVT&D,2024-10-25,swing,1703.03,1994.94,1557.07,LOSS,-8.57,-8.87,90
GVT&D,2024-11-27,swing,1820.17,2225.77,1671.23,WIN,22.28,21.98,90
GVT&D,2024-12-27,swing,2088.67,2773.29,1949.5,LOSS,-6.66,-6.96,90
GVT&D,2025-07-01,swing,2356.78,3952.18,2209.29,OPEN,32.46,32.16,90
GVT&D,2025-07-30,swing,2468.88,3743.94,2330.29,OPEN,17.74,17.44,90
GVT&D,2025-09-01,swing,2779.2,3524.97,2635.09,LOSS,-5.19,-5.49,90
GVT&D,2025-09-30,swing,2988.9,4049.22,2844.2,LOSS,-4.84,-5.14,90
GVT&D,2025-10-31,swing,3063.6,3633.3,2903.21,LOSS,-5.24,-5.54,90
GVT&D,2026-01-01,swing,3132.5,3695.75,2939.88,LOSS,-6.15,-6.45,90
GVT&D,2026-02-02,swing,3230.3,4239.05,3021.62,WIN,31.23,30.93,90
GMRAIRPORT,2020-01-24,swing,21.53,26.6,20.4,LOSS,-5.25,-5.55,90
GMRAIRPORT,2020-02-25,swing,22.93,30.09,21.59,LOSS,-5.84,-6.14,90
GMRAIRPORT,2020-11-26,swing,23.02,28.96,21.67,LOSS,-5.86,-6.16,90
GMRAIRPORT,2020-12-29,swing,23.38,27.3,21.77,LOSS,-6.89,-7.19,90
GMRAIRPORT,2021-02-26,swing,24.19,28.24,22.75,LOSS,-5.95,-6.25,90
GMRAIRPORT,2021-07-02,swing,28.74,40.97,26.66,LOSS,-7.24,-7.54,90
GMRAIRPORT,2021-09-02,swing,27.3,32.57,26.02,WIN,19.3,19.0,90
GMRAIRPORT,2021-10-04,swing,36.94,55.11,34.5,LOSS,-6.61,-6.91,90
GMRAIRPORT,2021-11-03,swing,37.79,57.25,35.18,LOSS,-6.91,-7.21,90
GMRAIRPORT,2021-12-06,swing,38.24,55.07,35.65,LOSS,-6.77,-7.07,90
GMRAIRPORT,2022-01-04,swing,42.7,56.15,40.02,LOSS,-6.28,-6.58,90
GMRAIRPORT,2022-02-03,swing,43.8,58.89,40.92,LOSS,-6.58,-6.88,90
GMRAIRPORT,2022-04-06,swing,39.5,47.0,37.35,LOSS,-5.44,-5.74,90
GMRAIRPORT,2023-04-13,swing,43.7,53.83,41.78,LOSS,-4.39,-4.69,90
GMRAIRPORT,2023-05-16,swing,46.05,59.32,44.44,LOSS,-3.5,-3.8,90
GMRAIRPORT,2023-07-14,swing,44.2,49.75,42.62,WIN,12.56,12.26,90
GMRAIRPORT,2023-08-14,swing,54.25,74.88,52.34,LOSS,-3.52,-3.82,90
GMRAIRPORT,2023-09-13,swing,59.5,85.23,55.96,LOSS,-5.95,-6.25,90
GMRAIRPORT,2023-10-16,swing,59.3,81.95,56.47,LOSS,-4.77,-5.07,90
GMRAIRPORT,2024-01-17,swing,84.35,130.62,79.02,LOSS,-6.32,-6.62,90
GMRAIRPORT,2024-02-19,swing,89.25,137.48,83.42,LOSS,-6.53,-6.83,90
GMRAIRPORT,2024-05-27,swing,86.95,105.4,82.34,LOSS,-5.3,-5.6,90
GMRAIRPORT,2024-06-26,swing,95.07,122.78,89.02,LOSS,-6.36,-6.66,90
GMRAIRPORT,2024-07-26,swing,94.1,120.35,88.81,LOSS,-5.62,-5.92,90
GMRAIRPORT,2024-09-25,swing,95.36,103.18,91.45,LOSS,-4.1,-4.4,90
GMRAIRPORT,2025-10-31,swing,94.47,107.25,91.59,WIN,13.53,13.23,90
GMRAIRPORT,2025-12-02,swing,107.64,140.18,104.03,LOSS,-3.35,-3.65,90
GMRAIRPORT,2026-01-01,swing,104.37,129.54,100.21,LOSS,-3.99,-4.29,90
GABRIEL,2021-01-28,swing,107.53,136.05,99.02,LOSS,-7.91,-8.21,90
GABRIEL,2021-02-26,swing,110.68,136.3,104.01,LOSS,-6.03,-6.33,90
GABRIEL,2021-07-02,swing,115.64,143.55,109.04,WIN,24.14,23.84,90
GABRIEL,2021-08-03,swing,133.17,182.36,125.45,LOSS,-5.8,-6.1,90
GABRIEL,2021-09-02,swing,136.53,171.43,125.36,LOSS,-8.18,-8.48,90
GABRIEL,2021-10-04,swing,149.29,199.68,140.01,LOSS,-6.22,-6.52,90
GABRIEL,2021-11-03,swing,146.07,171.98,136.33,LOSS,-6.67,-6.97,90
